2022 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H1468 ,Local CCP ,"HUMANA BENEFIT PLAN OF ILLINOIS, INC. ",Humana ,Humana Inc. ,79%,83%,71%,53%,80%,97%,98%,51%,81%,98%,84%,81%,53%,44%,88%,87%,82,79,91,87,88,85,0.11,9%,Medicare shows only a Star Rating for this topic ,98%,97%,100%,98%,0.11,9%,Medicare shows only a Star Rating for this topic ,89,91,92,87%,89%,87%,86%,87%
H1537 ,Local CCP ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",86%,86%,88%,49%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,82%,97%,87%,Not enough data available ,55%,52%,67%,91%,85,81,94,90,91,87,0.04,Not enough data available ,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,100%,100%,0.04,Not enough data available ,Medicare shows only a Star Rating for this topic ,91,93,88,91%,93%,93%,86%,83%
H1587 ,Local CCP ,"ARKANSAS SUPERIOR SELECT, INC. ",Tribute Health Plans ,"Select Founders, LLC ",36%,45%,Plan too small to be measured ,26%,97%,95%,100%,Not enough data available ,56%,94%,71%,Not enough data available ,Not enough data available ,Not enough data available ,37%,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0,4%,Not enough data available ,Not enough data available ,Not enough data available ,89%,89%,0,4%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,89,93%,88%,91%,95%,88%
H1607 ,Local CCP ,"ANTHEM INSURANCE COMPANIES, INC. ",Anthem Blue Cross and Blue Shield ,Anthem Inc. ,75%,81%,78%,43%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,72%,96%,86%,75%,51%,44%,81%,83%,85,81,92,88,86,86,0.25,16%,Medicare shows only a Star Rating for this topic ,100%,100%,98%,100%,0.25,16%,Medicare shows only a Star Rating for this topic ,85,92,74,81%,88%,87%,89%,78%
H1608 ,Local CCP ,COVENTRY HEALTH AND LIFE INSURANCE COMPANY ,Aetna Medicare ,CVS Health Corporation ,70%,68%,72%,43%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,51%,67%,95%,78%,79%,50%,45%,92%,82%,85,81,89,88,85,88,0.15,13%,Medicare shows only a Star Rating for this topic ,97%,98%,100%,96%,0.15,13%,Medicare shows only a Star Rating for this topic ,85,91,95,87%,89%,89%,73%,81%
H1609 ,Local CCP ,AETNA HEALTH INC. (FL) ,Aetna Medicare ,CVS Health Corporation ,81%,81%,64%,53%,69%,100%,96%,54%,81%,97%,83%,77%,64%,42%,94%,85%,82,78,91,88,89,88,0.26,18%,Medicare shows only a Star Rating for this topic ,94%,97%,100%,96%,0.26,18%,Medicare shows only a Star Rating for this topic ,87,91,96,88%,88%,86%,75%,89%
H1610 ,Local CCP ,"COVENTRY HEALTH CARE OF VIRGINIA, INC. ",Aetna Better Health of Virginia ,CVS Health Corporation ,59%,55%,64%,45%,CMS identified issues with this plan's data ,100%,90%,Not enough data available ,60%,93%,62%,81%,72%,40%,57%,87%,84,81,92,89,87,89,0.56,16%,Medicare shows only a Star Rating for this topic ,95%,80%,90%,92%,0.56,16%,Medicare shows only a Star Rating for this topic ,88,91,93,85%,84%,84%,78%,77%
H1644 ,Local CCP ,"LONGEVITY HEALTH PLAN OF FLORIDA, INC. ",Longevity Health Plan ,"Longevity Health Founders, LLC ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,97%,99%,100%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,95%,97%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,98,Not enough data available ,63%,66%,98%,83%
H1651 ,1876 Cost ,"MEDICAL ASSOCIATES HEALTH PLAN, INC. ","Medical Associates Health Plan, Inc. ","Medical Associates Clinic, P.C. ",86%,80%,85%,45%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Benefit not offered by plan ,81%,97%,86%,Benefit not offered by plan ,49%,43%,Plan not required to report measure ,Plan not required to report measure ,88,85,94,91,94,90,0.01,1%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure
H1659 ,Local CCP ,UNITEDHEALTHCARE INSURANCE CO. OF THE RIVER VALLEY ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",59%,70%,80%,49%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,75%,94%,84%,85%,62%,43%,54%,83%,84,77,91,86,89,87,0.1,9%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,100%,100%,0.1,9%,Medicare shows only a Star Rating for this topic ,85,91,85,87%,88%,87%,72%,78%
H1664 ,Local CCP ,"HOME STATE HEALTH PLAN, INC. ",Wellcare by Allwell ,Centene Corporation ,67%,60%,72%,39%,85%,Not enough data available ,Not enough data available ,Not enough data available ,60%,91%,57%,Not enough data available ,55%,Not enough data available ,44%,86%,84,80,90,86,84,84,0.3,31%,Not enough data available ,Not enough data available ,Not enough data available ,97%,95%,0.3,31%,Medicare shows only a Star Rating for this topic ,84,89,85,91%,87%,83%,91%,76%
H1666 ,Local CCP ,HCSC INSURANCE SERVICES COMPANY ,Blue Cross and Blue Shield of Texas ,Health Care Service Corporation ,67%,75%,80%,52%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,14%,63%,95%,73%,81%,51%,50%,48%,82%,85,80,92,87,85,86,0.15,12%,Medicare shows only a Star Rating for this topic ,91%,84%,74%,89%,0.15,12%,Medicare shows only a Star Rating for this topic ,82,89,95,85%,87%,86%,89%,82%
H1692 ,Local CCP ,"COVENTRY HEALTH CARE OF WEST VIRGINIA, INC. ",Aetna Medicare ,CVS Health Corporation ,61%,65%,70%,36%,54%,100%,85%,Not enough data available ,53%,92%,72%,70%,58%,37%,90%,79%,87,81,91,88,86,89,0.12,20%,Medicare shows only a Star Rating for this topic ,100%,100%,100%,96%,0.12,20%,Medicare shows only a Star Rating for this topic ,86,92,95,84%,86%,85%,73%,81%
H1722 ,Local CCP ,"HEALTHFIRST HEALTH PLAN, INC. ",Healthfirst Medicare Plan ,"Healthfirst, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,No data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,97%,89%,No data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Plan not required to report ,Not enough data available
H1723 ,Demo ,"ABSOLUTE TOTAL CARE, INC. ",Wellcare Prime by Absolute Total Care ,Centene Corporation ,No data available ,No data available ,No data available ,No data available ,No data available ,Plan not required to report measure ,Plan not required to report measure ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available
H1732 ,Local CCP ,"HEALTHPLUS HP, LLC ",Empire BlueCross BlueShield ,Anthem Inc. ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,99%,98%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H1737 ,Local CCP ,"HEALTH ALLIANCE - MIDWEST, INC. ",Health Alliance Medicare ,The Carle Foundation ,80%,75%,89%,57%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,72%,No data available ,77%,Not enough data available ,47%,42%,49%,Not enough data available ,87,85,95,89,87,89,Not enough data available ,Not enough data available ,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,69%,69%,Not enough data available ,Not enough data available ,Medicare shows only a Star Rating for this topic ,86,92,88,93%,91%,91%,85%,76%
H1748 ,Local CCP ,"SONDER HEALTH PLANS, INC. ","Sonder Health Plan, Inc. ","Avian Health Holdings, LLC ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,50%,42%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H1774 ,Local CCP ,"CENTENE VENTURE COMPANY INDIANA, INC. ",Ascension Complete ,Centene Corporation ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,97%,95%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H1777 ,Local CCP ,"CATHOLIC SPECIAL NEEDS PLAN, LLC ",ArchCare Advantage ,Catholic Health Care System ,Not enough data available ,60%,Plan too small to be measured ,Not enough data available ,92%,96%,100%,Not enough data available ,81%,97%,84%,Not enough data available ,Not enough data available ,Not enough data available ,57%,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0,6%,Not enough data available ,Not enough data available ,Not enough data available ,88%,82%,0,6%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,90,90%,85%,84%,94%,95%
